ID,label,Comments
1178,0,awcabangi ufuna kugubheka kwesakho nawe
1179,-1,nguwe longacabangi ngelokuphele
1180,1,yahi usho mbamba mnguni
1181,1,ameni bhuti
1182,1,akawe nebkhedinazeri
1183,1,mengameli
1184,1,nceku yenkhosi ngikutfulela sigcoko
1185,1,mholi wamii
1186,0,ngabotsi siyayiitsandza lobuholi asibutsandzi tsine labanye sisakhula sitocitsa lobuholi
1187,0,uhlala uku yesimelane impaka nespoko kute liswati lelatiko kutsii impaka nespoko kuhlala phi
1188,1,akasuye umholi sehluleki siyabonga babe simelane cina ecinisweni
1189,1,ngiyasitsandza isintu futsi ngiyikanjenana yonke elusiko inhlokanjenana yakho ukuphilisa qhubekani nilwe ngingulomunye lonisekelayio ngicela ningakuqedi okuyisintu uma kwenzeka niphumelela amanidla
1190,1,konkhe lokukhulumako mhlonishwa kungiko nkulunkulu akabusise
1191,0,umholi lomuhle ngunanalela bantfu labaholako
1192,-1,ungumuntfu nanimele nelive lonkhe batsatsa umntfwana lona bamnika live liphutsa lelikhulu
1193,1,nigkutfulela sigcoko mfe lo ngeke akutsiandze ungehla kwakhe kahle kahle ungumholi
1194,1,ngiyakuhlonipha bhuti
1195,-1,angasho yinii kutsii lelive ngelakhe liphi lemaswati akacolise akusiko kukhuluma loku
1196,1,ngiyakuhlonipha gawuzela nhuti wamii
1197,1,phakama mkhono kajehova asiphelelwa manidla silive
1198,1,sibhuke mholi singebakhosmakadze wetsembekile siyadzinga kunyakatisa umhlaba ndzawo yasmakadze lesuka eswatini nasendzaweni yase skwahlandekunemfihlo yakamoya yalomhlangano lonanakukuhle ngatsi kungaba na keke phofolo atovula ngale ngoma ye encounteri lakayiitfola betweni lama borderi sitovusa imvuselelo yasmakadze eveni letfu
1199,1,siyabonga msutfu nawe mnguni ngekuba nenhlitiyo yebantfu
1200,-1,lesitfombe asisiko kanjenanana mbamba
1201,1,syabonga mholi wetfu
1202,1,cina nkokheli sinawe nceku
1203,-1,kepha ubhadala ngani sikolwa mawuhola imali lencane
1204,-1,awu jesu
1205,1,siyabonga mnguni
1206,0,asikhutsateni bantfu kutsii batale ngoba lutfu laseswatini seluyaphela sababeningi sitamehlula
1207,-1,asibambisane nebantfu base mpumalanga andi pongola jonini bese siyabona ukuthi uzochubeka yinii asichaphate ngeke siphile kanjenanadvwa
1208,1,nkulunkulu akubusise akuphe inhlakanipho mholi wetfu
1209,1,amanidla mholi
1210,-1,nkosiyami saze sasha eswatini
1211,1,amanidla mholi wamii
1212,1,sibonga kakhulu mholi wetfu nkulunkulu akubusise
1213,1,emanidla mholi wethu
1214,1,siyakutsiandza mnguni
1215,1,siyakutsiandza gawuzela inkosi yase zulwini isigcinele sisamile nawe kanjenananqoba simunye
1216,-1,nenkhosi yakhala ngalabantfu labafundzile ngendlela labacabanga ngayio
1217,1,nkulnkulu akubusise ngekuphila
1218,1,cina ndoda kuzolunga
1219,-1,njengeliswati nanokushoko akusiko nakanikulwa kwenu siyekeleni neknhululeko yenu
1220,-1,maswati nanaka magawugawu nitofa nilidze emaniga alomfowethuphumehlatsini ubuye la
1221,-1,kute umutfu la kadze sakubona kutsii kute umuntfu lakulomfundisiuyabona emaniga unawo gawuzela kokhe bekakhona
1222,1,kuphila lokudze mholi
1223,1,intsandvo yajesu christu kuphela mayienteke eveni lakangwane umhlaba wajehova nekugcwala kwawo kuyeta kusa kangwawane
1224,0,ungabanaki lalabacedza kubhala ungaphatamiseka mnguni sekuseduze lasiya khona
1225,1,kunjalo mhlonishwa gawzela
1226,-1,lodlobhekile ubona kudlobheka kwalomunye
1227,-1,aninanhloniphomxmi sidvomu sibona lesinye
1228,-1,nifuna kunikwa lelive nitholidlabatisa ngoba nalokhulumako nayie ughubela kusakhe mhlakushintjwa emndla nai nitotentela kuhlupheka konkhe loku
1229,0,ngabe indvodzana yemuntfu iyakutfola kusekhona yinii kukholwa yemfundisi awu
1230,-1,ngulokutfuka lokungeke kukubeke ndzawo nababe wakho ungamtfuka
1231,-1,hlonipha phela babe usidomu hhayii
1232,-1,yi ngumgodzi longagcwali saze sakubona nkosiyami sisive
1233,1,ngiyabonga mduduzi yima bhuti ecinisweni ngiyati letincelebane setikubukile waze wakhuluma licinikanjenana eveni lakitsi utsatfwa njengelivukelambukanjenana lamakhehla asebentisa ligama lembube kwenta tintfo tabo sekufike sikhatsi lapho insha kufanele isukume ingesatjiswa
1234,-1,likanjenanatja kumele life nebalo vele sisi cece hhhayii letiga leticedza litsemba
1235,0,iyakunyisa lenyanga
1236,1,shayia cece
1237,-1,emaswati akangakhetsi kusenamswati ngoba akusebenti akusiti muntfu
1238,-1,cala ngasikhanyikanjenana nasicalo nibone kutsii mswati utotiva njani ngoba sewulimate labaningi
1239,0,lipane likanjenanandzele mbamba
1240,0,wayiicala cece wathi uzoyimela nato kuwe ngumlilo bigi nuzi uzungawothi
1241,-1,kanjenanayesaba
1242,0,fahlata letintfo leti sisi
1243,0,impi ungayiijaki sisi iyabulala sisakutsiandza tsine njengliswati lakitsi kanjenana ke sisi uyiganile inyanga ori bcozi itsi yona ukudla kwayio
1244,-1,sisi cece tsine sifuna kwati kutsii inyanga uyiganile yinii noma cha uyiniikile yinii likhekhe lakho noma cha akanjenanawume ngekudubula sifuna licinikanjenana itsi inyanga inetitfombe takho telikhekhe
1245,-1,ubalekelani pho
1246,-1,shayia cece bayianya laba boswayiinii
1247,1,hahahahahahaha
1248,1,ningibulala kanjenanankhe sikhatsi kondla gogo hhhayii lafela
1249,-1,vimba gogo usumbizelani manije slwane
1250,0,gogo awmekancane uslwane usadlala uzodlisa licembu
1251,-1,slwane uyalidlisa licembu
1252,0,gogo ukhahlela umoya lapha ngaphandle
1253,1,yati ngivele ngihleke nje ngaletembatfo ukhuluma nje sengi phasi ngeluhleko
1254,-1,gogo emanitonto ebholeni pho
1255,0,ngabe baktfolaphi
1256,0,yeahi gogo sengibone kahle nanuwunakuthula nje uyikhahlela ngisho angaphandle impela itsi iyophela lebhola abe adzinwe afile nanu lo gogo webantfukona masekafuna kukora enethini
1257,1,ngabe upheka nini gogo wa smolisi ngoba ubhizi manii ngiyati batukulu bayiokhala batigicite angashona ngafa luhleko
1258,0,uyayiiva indzaba
1259,1,niyathandwa njalo emnambithi
1260,1,smolisi nagogo nengetulu ngiyasitsandza lesitfombe
1261,1,uyayiishayia smolisi lana
1262,1,mayie uyangichaza gogo uyayii indzaba
1263,1,haha bo gogo
1264,1,awsuka manii gogo
1265,0,uzamile bongiswa
1266,1,bathathe gogo
1267,-1,gogo akathuli bo
1268,0,nkosiyami nehlulwa ngu gogo nje
1269,1,niyangenzela manii
1270,1,watibamba gogo ngiyasitsandza lesileyi lesi kuhle nanu
1271,1,gogo uyayiiva indzabayiebo gogo
1272,1,ngiyatitsandzela lakuwe gogo ngihamba nawe uyangbusisa nanu kikikiekie
1273,1,nkosyami uyayiivindzabaewu kodwva smolisi na gogo nihlale ningijabulisa
1274,0,gogo nebakitsi
1275,1,niyishhayiile bafana namagogo nayie akatibeki phasi
1276,1,wadlala gogo ka hai ngifile nanu
1277,1,wadla gogo ka simolisi anisho namsaphi gedlembane bafowethu
1278,0,nkosi yami niyayiiva indzaba
1279,1,shikisha gogo
1280,1,bathathe magogo nibanhle nigezile batukulu bagogo
1281,1,shayia gogo
1282,1,nkosiyami yayiiva indaba dlala magogo
1283,-1,ngfisa kubona mkhulu nganasalukati sakhe
1284,1,ngyanitsanda bafethu ngisuka ekzni eninzimu
1285,0,hhhayii gogo maniuyayivindzaba
1286,1,gogo yebonine ngyakthanda uyeva
1287,0,ahhi yebhuti
1288,0,gogo uyativa tindzaba
1289,1,ha gogo uyabashayia
1290,0,uyayiivindzaba
1291,1,ave nginthanda uyazi nginithanda nyani nyani
1292,0,yayiiva indzaba
1293,1,hahaha ubulala emaphela gogo
1294,0,yayiivindzaba
1295,0,yo gogo bakithi
1296,1,hhhayii guyzi nayienta intfo yenu kepha gogo ungetulu
1297,0,yesilwane ngifuna letembatfo mtukuluyeva kambe
1298,-1,hawwu magogo udansa kanjena
1299,1,gogo gogo ngathi usugidela maskandi manije uyayiishayia gogo ababoni yinii abo simolizi kuthi ugogo sekakhulile bangathi ushayia inyoka ningadlali ngesalukazi sami siyanitsandza chubekani nemsebenti lomuhle
1300,1,gogo washa babonise
1301,0,yehhenini bakithi gogo nakajayiiva bekukubi kepha kuhle nakunebafana
1302,1,lizinga lesitfombe syabonga gogosmolisi naslwane
1303,1,nkhosi yami uyayiivindzaba ayii gogo uyangchaza yeyi
1304,0,hhhayii manii gogo
1305,-1,silwane
1306,0,angabe asaphakelwa magangane
1307,-1,slwane yaganga
1308,1,silwane uwestibhili buti nikhona ynanngome cha luhleko
1309,0,ima khona la
1310,0,kwaze kwamiangalisa kuslane
1311,0,simele dakazi
1312,0,cha gogo uyawatsandza emaphoyisa emanigo
1313,0,vala ibhodwe lagogo uyaganga slwane
1314,1,gwa
1315,0,ebe uke wahlafuna besebamphutfuma ngengcwembe
1316,0,silwane sewugangelani
1317,0,aliyi emlonyeni liyaphi kani ngobe nase bhodweni aliyi
1318,1,cha niyacabanga bafethu kuyahlekisa
1319,0,wabantjwa mphungane
1320,-1,webelani slwane
1321,0,nelitwane
1322,0,uyatomula slwane
1323,0,slwane
1324,0,shotsi angihlafune ke ngoba vele sengboshiweyabo slwane uyedzelela
1325,0,washa slwane noko kwenyula utokuma kuze kuyovalwa nelicatsa
1326,0,manie slwane uyahlupha yati gogo mubophise loyo
1327,1,slwane sewungaze ukhalele loko ya niyangihlekisa nobabili angisakhoni ukulala ngingakanilaleli qhubekani
1328,0,mayiengagubha yena athole ebangeni lesitsatfu
1329,0,sekuncono nembala
1330,0,sekuncono vele gogo
1331,0,mtjele gogo
1332,0,kani nawe usebangeni lesitsatfu
1333,-1,uyaphapha gogo
1334,0,mtjele gogo
1335,-1,silwane bakitsi akanyuse izwi bandla
1336,-1,uyaphapha gogo
1337,0,beka slebhe slwane uhlukane nekugubha
1338,1,nebakitsi ngiyatifela ngani nani
1339,1,yazi bafwethu ugogo noslwane uhleka udu
1340,0,kushubile gogo
1341,1,yabo nine nibulalisana ngesisuslwane vimba letiphahla
1342,0,silwane vimba letimphahla
1343,1,ningicedze nasenibanga kubamba lelikhuba
1344,0,nikhona shayia gogo luwiza
1345,0,awi ngoluwiza
1346,0,ei silwane kafuni luwiza
1347,1,yabona nine
1348,0,lokutfuka kwslwane lesikhatsi eva kutsii gragrava yakhe icitsiwe
1349,1,ngafa luhlekoakakwati nekukubita nani
1350,0,bacitseka butukulu
1351,0,chitha gogo
1352,0,bucitseke
1353,0,bantfu bami konja gogo uyaphocana nanu ibutse
1354,0,bucitseka impela buhlobo etjwaleni
1355,0,uyabona wakubona lokukhuli yejelemiya nganangu silwane
1356,0,umbona nasemtimbeni gogo
1357,0,utokhawula nawe mkhulu kuhamba ungena kulelinye imiti yemadvodza
1358,-1,kutakushela yeslwane sekuya ngakhona
1359,0,hhhayii manii slwane
1360,0,silwane
1361,0,hhhayii bo silwane landza lomtukulu
1362,1,niyasihlekisa busuku nemini siyamutsandza umsebenti wenu
1363,-1,kantsi silwane ute yinii timphahla letinye ncono gogo uyashintja ema shirti
1364,0,hhhayii manii gogo
1365,-1,lesitfome sikahle kepha lomsebenti wekuhlekisa akasuye kudzinga umsebenti lomunengi noko nayie angatsembisi
1366,1,sputshuputshu sami
1367,0,mamakhe babekhe
1368,0,buyisa khe ekhayia slwane uyekele kubhiyoza
1369,0,mahananandza silwane
1370,0,logogo
1371,0,slwane lethela ugogo ummntfwana nkosiyami
1372,0,bisa khe silwane
1373,1,silavithi hani swithathi mahananandza
1374,0,akubuye khe nkhosyami
1375,0,khe usengekho
1376,0,mamakhe nguncane wamii phetsile dlamini
1377,1,eyi nine ngiyabonga ngani
1378,0,sengkanjenanalelwa lite
1379,0,phusha gogo
1380,0,hhayii gogo phusha
1381,-1,gogo uyakulayia slwane angitsi uyamtototisa
1382,0,dzilika silwane sagogo nebakitsi
1383,0,uyabo sengifisa kubona batali bakho silwane
1384,0,dzilika slwane
1385,0,gogo vele ufuna kutibulalisa ngebpi letsandvokati yakho ayiikoni ngisho kuzibha libhuluko uvele afake intsambo kuphele lapho
1386,0,mine ngingakucelela lapha kotishela bakubambe ngenduku
1387,0,gogo nkosiyami slwane sewutsatsa konke lama jusi onkhe
1388,0,sdonono
1389,0,ngisho ema gamizini mine
1390,0,slwane sikhona sidonono
1391,1,gogo wamii gogo wamii wakhiya tivalo
1392,-1,slwane uyatototiswa
1393,0,slwane awutfumeki awukhoni kuginjimi ukhonani vele kepha emabhiya uwubutwa
1394,0,slwane gogo wakubona uphetfwe sisu bongagijimi bowuvutsa
1395,0,myeke gogo unenkani slwane
1396,-1,kahle bo gogo nika loslwane letibiboco atekwati kubongelela
1397,0,mcelele gogo
1398,0,sidonono slwane
1399,1,litubane lebuncane libhizi ngani ngiyanibonga mine
1400,0,gogo ngonile ngiyavuma ngicela kucalela phansi ngiyogena egedeni nami angati ngigenwe yinii
1401,0,gogo akasakutsiandzi kukhuluma
1402,0,zakhala silwane
1403,-1,kepha ningenti luhlelo nlifake kumabonakudze
1404,0,slwane waze wafa ngu gogo
1405,0,gogo ngonile ngyavuma
1406,0,wabanjwa slwane
1407,-1,kanjenanangaze ubophise umtukulu wakho gogo
1408,0,awu gogo bakithi khona lokhu nje sijezikanjenana
1409,0,welusiwe slwane
1410,0,uyabo kuyahlupha kugega silwane
1411,-1,gogo ungaze ubite emaphoyisa embango
1412,0,gogo ngonile ngyavuma ngcela kulungisa emaphutha ami bamba gogo
1413,0,umkhubuta kutsii akabeke lnyawo lakhe phasi
1414,1,gwa ngitsandza kutsii slwane uhlonipha gogo
1415,1,sima ngabhozo phansi
1416,0,gogo mavimbela utobopha odle umshebo wakhe
1417,0,kanjenanalo kwatsi nhlo
1418,0,kazi yaphelelaphi indaba yemoto ynani ncesi slwane
1419,0,ungibambile ungakangbambi betodla phasi ngelijubane
1420,0,ayiicubeke layiigcine khona
1421,-1,nazi nabuya kunini sinilindzile gogo naslwane
1422,0,slwane ubungamboni ugogo
1423,0,ngeke angivuma kuhlulwa ngu gogo wa smolisi
1424,0,ugogossgebengu
1425,1,mine ngitibonela lelinye li thalente nje kini nobabili
1426,0,gogo ngatsi uneminyaka lemincane
1427,1,gogo manii uyayiibetha ijikamajika
1428,1,dlala gogo
1429,1,umkabillyi gatesi kani ujayiva kanjena
1430,-1,niyasdoja kufisha kakhulu loku kani tiyabuya
1431,1,lukhalo lwagogo nanu
1432,1,gogo mayie uyalulahla lunyawo
1433,1,hola gogo ujayiiva nanu
1434,1,niyayienta yenu bandla umona phansi
1435,1,uyangichaza gogo
1436,0,kufika kwa billi gatesi nje gogo uyakwati ku zuba
1437,0,gogo
1438,1,ya ne yabona kube niyazi angikaze ngathanda abantu njenga gogo naslwane
1439,0,uyamati whewi usenkingeni yeslwane gogo ngeke asakunika ticatfulo takho
1440,0,silwane akeva manii utsi gogo akamufuni loshobe vumbu futsi ayiihambi kanjalo uma icashiwi
1441,0,kanjenanalibala kungcova wani
1442,0,hhayii maja nikhona ticaftulo gogo tiyashisa kufuneka imoto
1443,-1,timisele silwane unganyatheli sicathulo sagogo
1444,1,siyabongagogo
1445,1,hhhayii niyshhayiile letfo
1446,0,nikhona nani
1447,1,washa gogo jikeleta mnai
1448,1,ngingaba kashane ngiyatichenya ngawe smolisi ngiyakutsiandza ungenta ngikhumbule eswatini
1449,-1,wentani smolisi
1450,-1,ngatsi ubondza liphalishi naka jaiva
1451,1,wadla gogo
1452,1,ngafa luhleko ivosho gogoamalanga sehambile
1453,1,ngiyitsandza mbamba lengoma
1454,1,gogo uyakwati kujayiiva jika manii jika jika
1455,0,gogo uyakwati kujayiiva kantsi hai gogo
1456,1,sho bafethu izinja zaseswatini ngiyanivusela ngisecolombia
1457,0,haba nogogo ujani
1458,1,yegogo ungenzani
1459,1,ave ngikutsiandza gogo nanu
1460,1,ayii gogo ngyakvuma uyajika
1461,1,awu bafana bami nkosiyami ngiyanitsandza manii
1462,1,mine ngiyati langinibona khona inhlitiyo yami iyatfokotangivele ngitsakase
1463,-1,kudlaliwe ngatsi la akusiye gogo lo indoda bayithwalise iduku bayifaka iphinifa
1464,1,kuhle kuyababe niyayiishayia bomnaketfu
1465,0,yehhenini lamahliphasi agogo nkosiyami
1466,1,nani nkosyami ngamtsandza lomuntfu webantu
1467,1,chubekani bafana nesebenti lomuhle hehehe
1468,0,pitikoti yi donano kwwa wu wi
1469,1,nine nanu nenta intfo yenteke
1470,1,gogo waze wangibusisa kikkkki
1471,1,uyayii nyova ugogo walala wasala
1472,-1,ayibo akekho ugogo udansa kanjena musani ukudlala ngathi
1473,1,gogo sthandwasami ngafa lihleko masuphakamisa umlenze kangaka
1474,1,niyi shhayiile bo
1475,-1,smolisi uyamhlupha gogo
1476,0,ngatsi ngi mkhaba
1477,0,batate magogo
1478,0,yayiiva indzaba
1479,1,ngemaswati kwangephela lawa
1480,1,ngaze ngafa
1481,0,wola lapho gogo
1482,1,shikisha magogo mshayie
1483,0,nine nani manije lelibhuluko lakho smolisi ngatsi walijuba ngelisaha
1484,0,uyabona lo labhabha lo namanije angazi aliwi ngani le kepisi
1485,0,nakimi kusengakhanya
1486,1,mayiebo kwaze kwakuhle kunibonanihlabela kamnandzi
1487,1,yenabakitsi niphiwe ngeluphimbo
1488,1,kusengakhanya
1489,0,sanibona ngimi ziphi nkambule
1490,1,awu nkosi makukhanye
1491,0,uganga kakhulu slwane
1492,0,manii ngtokutfukulula
1493,0,tsatsa libhizinisi zlwane ungaloku ubuta
1494,0,uvangani kutsii akaphephi slwane
1495,0,lani lelibhizinisi yegogo
1496,1,gogo ngiyagula nani ungibulalelani
1497,1,liyangi bhadlabula lelanga hahaha
1498,0,wentiwani lomntfu lomndzala
1499,0,khumula nale tinwele temlungu takho gogo
1500,0,bayiakulayia salukati ndzini
1501,0,awu gogo ncesi
1502,0,ayiivuleki yinii ngekhatsi
1503,0,abasasitani gogo
1504,0,jekanjenana
1505,1,ngikukhumbulile gogo
1506,0,ukhiyelwe nguslwane wahamba wayia etjwaleni
1507,-1,liduku phansi uphi slwane
1508,0,bakwentani gogo
1509,0,waphafa gogo
1510,0,utawufa gogo
1511,0,akasitwe lomutfu lomdzala
1512,0,uyafa bo lo gogo slwane msite
1513,1,anijabhisani
1514,1,ngifuna gogo lonje
1515,1,ngyaniva bafana
1516,0,gogo nesidziya sakhe
1517,0,awu smomomomo
1518,0,gogo nelbhodo emuva
1519,1,dlala gogo phansi ibhodwe
1520,0,ugogo nayie akazibeki phansi nebhodwe esandleni
1521,0,kuguga othandayio gogwa smolisi nelibhoko lwakhe
1522,-1,hhhayii lusekwane akakhoni mbamba kwenta lentfo womile
1523,0,nagogo wakhona alufakwa ngemdankanjenana
1524,0,uyazsma gogo ekhoneni
1525,0,jukujuku bacitseka buganu
1526,1,yabona slwane uvele ushayie umsenzi uhlale phansi kuhlwi
1527,1,slwane semanidla safela emanidlenisiyababuka nje bafana bobongiswa bavula inkhundangibone sgcoko sasmallzi nje sishobela sivumbukantombazane nelibhodo lalo madoda ayiinitjikiti nelukhalo layio ngatsi ibona mkhulu nemali yelottoinhlonipho nje kuphela nebakitsi
1528,1,upakile smolisi
1529,0,gogo ukuthanda izinto usuyeka ukupheka usuyodansa nebhodwe
1530,1,smallzi uyayiisitila bhuti nine anijabhisani
1531,1,wayiishayia gogo
1532,0,ha gogo awufuni kusala kiekie kwa abakyekele
1533,1,gogo manii ngiyanitsandza
1534,1,niyayienza intoyenu umona phasi
1535,0,hhhayii kona niyathena wenaslwane ngatsi baku plagile ubuyaphi
1536,0,awu gogo lakhe
1537,1,hhayii cha yi nikhona yesmolisi nebatukulu bagogo nesdzandzane sami gogo
1538,0,magriza
1539,1,ynani bongiswa yinija yemdlalo nginitfulela sigconoa
1540,1,gogo uyayienza lento
1541,1,lesikhindi sa smolizi hahahahi
1542,0,shisa ntombendala
1543,0,gogo nelibhodo
1544,0,ugogo ukuthanda izinto
1545,0,gogo khepha usentani
1546,0,gogo kuzosha amabhodwe
1547,1,yabona nine yanitsandza niyeva gogo ushayia umsebenzi wethu
1548,0,yebonine
1549,0,ayii lesti myi kheysi
1550,0,yati ngitomtjela nebuchadnezzari ngalo danyela wakhe lekagidziswa ajayiive lilanga lishisa kanjena mahhala angawini lutfo nafa mambhubezi gogo nemtukulu wakho
1551,-1,bengigadze nibe ngulabazotsile
1552,1,awi mine ngiyanitsandza ulale kahle smolisi
1553,1,hhhayii gogo manii suka
1554,1,siyabonga
1555,0,anikwati kujayiiva
1556,1,hhhayii niyshhayiile letfo nanu
1557,0,nikhona nani
1558,1,ngafa luhleko ivosho gogoamalanga sehambile
1559,1,ngiyayiitsandza lengoma
1560,1,ngiyatichenya ngawe sitobonana futsi
1561,1,gogo ujayiiva kahle jika manii
1562,0,gogo uyakwati kujayiiva
1563,1,wawu wawu wawu
1564,-1,ngikhumbule gedlembane loyo uhlekisa kakhulu
1565,1,ave ngikutsiandza gogo nanu
1566,1,ayii gogo ngyakvuma uyajika
1567,1,awu bafana bami ngiyanitsandza manii
1568,1,mine ngiyati langinibona khona inhlitiyo yami iyatfokotangivele ngitsakase
1569,-1,kudlaliwe ngathi la akuyena ugogo lo indoda bayithwalise iduku bayifaka iphinifa
1570,1,kuhle kuhle kuhle niyayiishayia bomnaketfu
1571,0,gogo wenta kakhulu nawe
1572,1,ngiyanitsandza gogi nasmolisi
1573,0,yehhenini lamahliphasi agogo nkosiyami
1574,1,wawu ngiyanitsandza
1575,0,labanye bantfu bayiajubabula langaphandle
1576,0,logogi akasiye indvodza lo
1577,1,nani nkosyami ngamthanda ugogo yebantu
1578,1,ngafa luhlekokuhle bafafa bemlungu gognanehehe
1579,0,gogo
1580,-1,buti gogo aphi lamasha uyati benita kamnandzi manii
1581,1,ngikuvakahle magogo
1582,1,hahahaha shayia gogo
1583,0,mntfwana umbukani logogo
1584,-1,hhhayii uyishhayiile gogo manie yimfisha kakhulu ngabe utse kuyelula kancane waphose wangibulala ngeluhleko
1585,0,awu magriza wamii awusabukwa
1586,0,hhayicha logogo loyemntfwana ungbukani boutolibala kunghlahlele emehlo la
1587,0,gogo
1588,-1,gogo usidojile kulena yimfisha kakhulu kani imnandzi leyekubhadala ngembila
1589,0,namuthathaphi nkosi yami logogo
1590,0,gogo nebhasi kwente njani ishonephi yami yisha imoto noma iphumulile
1591,0,awu gogo bakithi kanti awubukwa yinii
1592,1,laba lababili banganibulala ngelihleko manie silwane udlalile nga gogo mbamba etulu endlini lewako
1593,0,ayii silwane
1594,-1,ngafa sisu
1595,0,cha sinayie nani gogo
1596,-1,slwane akaboshwe
1597,0,bakitsi
1598,1,nicishe nangbulala nine
1599,-1,slwane wentanjena
1600,1,niketani gogo imedali
1601,0,uyabona silwane uyaganga ngagogo
1602,0,yabona slwane tombulala gogo naswabuyelani le ukreni
1603,0,uyavevetela nkosyami slwane umentani umuntfu lomdzala
1604,0,ucine kakhulu gogo
1605,1,slwane ukhnanlakele
1606,0,yabona silwane uzombulala ugogo ngelinye ilanga
1607,-1,hhhayii manii slwane
1608,0,mayie babo
1609,0,hhhayii konje gogobentani ye gogo
1610,1,ngafa luhleko manie uyabona gogo
1611,0,slwane umenzani ugogo
1612,0,cha nikhonayie slwane kani nenta ini la
1613,0,kuntintiyela gogo
1614,0,kutowphikwa tisu njani manije gogo yinii kutitiyalela
1615,0,ugcine faca
1616,0,kutobikwa tisu kunali khayia
1617,0,yethixo
1618,1,mtukulu wagogo ngicela nilandzele luhlelo lwabo
1619,0,uyayiiva indzaba
1620,0,uyanjikita slwane yegogo
1621,0,basuke siswati kuntintiyelayiinii kuntintiyela
1622,0,uyantintiyela gogo
1623,1,mine ngihamba na gogo
1624,1,syabonga bafana balomudze kubuya ngala slwane mbakanjenanabhe gogo tisu kunalilikhayia
1625,1,dlala magogo
1626,0,uyayiivi ndzaba
1627,1,niyi shhayiile bo
1628,-1,smolisi uyamhlupha gogo
1629,0,ngatsi ngi mkhaba
1630,1,batsatse magogo wesileyi
1631,1,nithanda engagcini
1632,1,nkulunkullu wamii ngiyayiitsandza le kakhulu
1633,1,nibenkucala kuhle
1634,0,yayiiva indzaba
1635,1,haha
1636,1,yihle kele iyachazana
1637,1,tsatsa khosikati
1638,0,nilitfole njani licingo eafrica
1639,1,kuyatsandzeka magogo
1640,1,ngemaswati kwangephela lawa
1641,1,ngahleka ngaze ngafa
1642,0,nisivakashele phela
1643,0,wola lapho gogo
1644,1,kuvakala kumnadzi
1645,1,ninhenhla kubo bonkhe imnandzi shengatsi ungayiidlala lilanga lonkhe
1646,1,shikisha magogo mshayie
1647,1,shikisha magogo
1648,0,nine nani manije lelibhuluko lakho smallzi ngatsi walijuba ngelisaha
1649,0,uyabona lo labhabha lo namanije angazi aliwi ngani le kepisi
1650,1,ai suka manii uyayishayia gogo
1651,1,nishayia yona mbamba gogo nasmolisi
1652,1,ngiyanitsandza kakhulu gogo nemtukulu
1653,1,yahi ngayivuma
1654,1,oki niyagwaba smolisi na gogo wakho
1655,1,washa
1656,0,ngilondze uhambe nami gogo
1657,1,washa yabona maswbeyshhayii iscawe
1658,1,hamba sendi manii
1659,1,jeruzalema isihlanginisile yaletsa nenjabulo mhlaba wonkhe
1660,0,gogo manii brsmallzi nelibhuluko lakhe
1661,1,bayiangentela laba
1662,1,gogo madoda uyagiya
1663,1,gwa yabona gogo uyayienta lentfo
1664,0,yehhenininkosiyami
1665,1,hhhayii cha niyabusisana
1666,1,dlala magogo
1667,1,yishayie gogo
1668,1,hehehehekwakuhle imphela
1669,1,asibonge
1670,1,suka madoda iyahamba lento
1671,0,hawi mine ngagogo
1672,1,niyishhayiile bolova
1673,0,smolisi ngithe letha lemilente yakho ngikunike ami
1674,1,yabona nine niyangigulela nani
1675,1,wenta kona gogo
1676,1,awu nkosiyami bo smolisi na gogo bayiagwaba lwaze laba luhle lusuku lwamii
1677,1,gogo nosmolisi niyangiqeda mina
1678,1,ngyakuvuma gogo
1679,1,awu cha niyangichaza bafana bami
1680,1,gogo manii suka madoda uyayienta lentfo
1681,-1,kusase ngugogo yinii
1682,1,gogo ungetulu
1683,0,utawuphela gogo nani
1684,1,gogo usembili nanu
1685,0,imali ye litafula labokanjenanasayiensi pho
1686,1,hahahahi tsatsa gogo
1687,-1,unelilaka lo gogo yo
1688,1,gogo nghleka ngingakayiivuli idividi yakho
1689,0,yehhenini nakya laphayia
1690,0,ifake lemali kuyavalwa zosala lomntana
1691,0,gugudzumholo ufunimali
1692,0,awu gogi
1693,0,kusasa kuzoba nalenye
1694,1,wawu mayie uyahlekisa gogo ngitsandza ngalendlela usikhuluma ngakhona siswati ungenta ngitigcabhe nami
1695,1,ngaze ngahleka kanjenanasayiensi
1696,1,ayii bafowethu benicashephi kuze sihleke
1697,1,gogo ngisemtsndweni nawe
1698,-1,gogo
1699,0,nkulunkulu wamii kuyolandzelani ke nyalo gogo nyanusi usenkingeni
1700,-1,cela kanjenanasigcokele kahle gogo libhuluko nje sesikubone kutsii unjani ebhulukweni
1701,-1,ngajabha ngalobuta imibuto akawati umsebenti wakhe
1702,1,unelithalente gogo lelihle kabi wenza sihleke kubemnandzi ukhnanlwe netinkinga lesinato
1703,1,siyalutsandza gogo konkhe lokuhle kuyakuladzela
1704,1,awu gogo ngaze ngajabula kuva livi lakho matfupha ukhuluma singisi
1705,1,umona phansi umsebenzi wakho uyazenzela mfetu
1706,1,ngiyakuthanda nanu gogo ngihleka ngakasho lutho
1707,0,yehheni gogo mdu
1708,1,uyati gogo uyangcabulauphume liwonkhe kulomsebentiuphetse ligolide hhayii lisiliva viva
